"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"{D8389275-F3F4-4596-AB22-D25F12ED61E0}";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1255970798-2717750985-493741290-1721212560-3530798636-1829112236-3118580706";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{374564F8-3A48-4B70-BA7E-939FB952F4B5}";"Xbox Game UI";"Xbox Game UI";"@{Microsoft.XboxGameCallableUI_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-957941444-2271171641-4049211970-804197638-2225746618-2474488012-4131196493";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B7B26753-75E1-4D2A-A2CE-CC747CE4B7B2}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D86703D8-2CE5-4062-9C10-634408AFBC13}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{84BD7FB7-F426-4F2B-8989-82729C281509}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{44E8B26D-964B-4DAB-8547-01D7455694F2}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B175EC43-EA93-4B28-B89A-71A40CF6852B}";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.1715_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.1715_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.1715_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CFD033A9-67DC-4EC4-81F8-1C36F64AC82E}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1BE41F82-2AA6-4CAE-BB7D-96BB5CC1DABF}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{75DC1797-E0D3-4ED1-A21A-A58C6019901C}";"@{Microsoft.AccountsControl_10.0.14393.1715_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"@{Microsoft.AccountsControl_10.0.14393.1715_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"@{Microsoft.AccountsControl_10.0.14393.1715_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-969871995-3242822759-583047763-1618006129-3578262429-3647035748-2471858633";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{98116499-B9B8-4051-BA99-CB9F3BA359E7}";"@{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"@{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"@{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2758101530-1321080646-1475665648-4066602542-2880396197-3643791541-2654759312";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F4AD5B98-3908-4AE7-923D-3549EBE784FF}";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1255970798-2717750985-493741290-1721212560-3530798636-1829112236-3118580706";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4316197C-3ADD-4621-9128-CB60C940EF18}";"Xbox Game UI";"Xbox Game UI";"@{Microsoft.XboxGameCallableUI_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-957941444-2271171641-4049211970-804197638-2225746618-2474488012-4131196493";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2005AC42-DECB-4801-8F1D-1C2628BD464D}";"Network Discovery (Pub WSD-Out)";"Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"3702";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdrespub";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B0F7BA77-B2E7-47FD-B23E-8E8FA866940B}";"Network Discovery (Pub-WSD-In)";"Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"3702";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdrespub";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E24D8A61-FB03-494B-854B-93E2B3B33FFC}";"Network Discovery (LLMNR-UDP-Out)";"Outbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"5355";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2396FE52-1907-4F43-99D3-9DA0136FC664}";"Network Discovery (LLMNR-UDP-In)";"Inbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"5355";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{01D90A61-0A21-46EC-B5BC-0DA90207B776}";"Network Discovery (WSD-Out)";"Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"3702";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{88C4568B-36E9-4391-B8E2-B6A559B74FEB}";"Network Discovery (WSD-In)";"Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"3702";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{79BF348C-62A2-41FE-A6A9-6EA850A6942F}";"Network Discovery (UPnPHost-Out)";"Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"2869";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"upnphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{28292D55-0346-4B45-8A8F-778840EF5A36}";"Network Discovery (SSDP-Out)";"Outbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"1900";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A101899A-7DD8-4600-A6B6-BC26A3921C5A}";"Network Discovery (SSDP-In)";"Inbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"1900";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A343BA2D-8198-4680-B062-C4E0DE6A0E86}";"Network Discovery (WSD Events-Out)";"Outbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"5357";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{532F2054-DA7D-40AB-8EEE-A756A595E71D}";"Network Discovery (WSD Events-In)";"Inbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"5357";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D5CD8C74-B1DF-43AE-BC15-A74F2E527405}";"Network Discovery (WSD EventsSecure-Out)";"Outbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"5358";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{873D6D50-0694-4AC1-B3EC-92E02B944F73}";"Network Discovery (WSD EventsSecure-In)";"Inbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"5358";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{8800FACF-7802-4324-B946-239E9B72E237}";"Network Discovery (NB-Datagram-Out)";"Outbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"138";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{596EA02E-FAFE-4C02-B3EF-F7F4B7B80C94}";"Network Discovery (NB-Datagram-In)";"Inbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"138";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DFEF23A6-5CB4-460F-81D1-C9D549BDEE5C}";"Network Discovery (NB-Name-Out)";"Outbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"137";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{22BB4DCB-C607-44EB-A566-BC00EB917722}";"Network Discovery (NB-Name-In)";"Inbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"137";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{8207831E-D3C7-4236-8E56-C70F80791ED6}";"Network Discovery (UPnP-Out)";"Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"2869";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{986D4B67-A646-4729-A862-2B4A9F3A8800}";"Network Discovery (UPnP-In)";"Inbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP 2869]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"2869";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{64FF48C1-E790-46DF-A323-403D16760A3C}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{FF528D06-A9DA-41B3-9A7D-BE58651B7CC0}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DC6D3CE6-4972-4D51-AC9C-8573DBE31D1C}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2C303B1E-CF43-409C-AE8A-D7BF95E75A1F}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2FAB94B4-5243-4702-AEA1-F32BAED13514}";"Xbox Game UI";"Xbox Game UI";"@{Microsoft.XboxGameCallableUI_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-957941444-2271171641-4049211970-804197638-2225746618-2474488012-4131196493";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-In-TCP";"Message Queuing TCP Inbound";"Message Queuing TCP Inbound";"@mqutil.dll,-6102";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-In-UDP";"Message Queuing UDP Inbound";"Message Queuing UDP Inbound";"@mqutil.dll,-6102";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"IIS-WebServerRole-HTTP-In-TCP";"World Wide Web Services (HTTP Traffic-In)";"An inbound rule to allow HTTP traffic for Internet Information Services (IIS) [TCP 80]";"@%windir%\system32\inetsrv\iisres.dll,-30501";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"80";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"IIS-WebServerRole-HTTPS-In-TCP";"World Wide Web Services (HTTPS Traffic-In)";"An inbound rule to allow HTTPS traffic for Internet Information Services (IIS) [TCP 443]";"@%windir%\system32\inetsrv\iisres.dll,-30503";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"443";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{92795111-CE89-49FA-95B7-46DAFBA18C71}";"SolarWinds NetPerfMon";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"8787";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D7A0A1DB-C940-4AAF-9EA3-07A3620BB4E9}";"SolarWinds Information Service";;;"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"17777";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B17CFD6A-1B7C-4A8A-8BB2-5FBD3D54A770}";"SolarWinds Agent Management";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"17778";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{08B31F7B-F86E-40E0-BE2D-7C43CD3A864A}";"SolarWinds Agent Management";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"17791";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B69A93D5-855E-41E9-AC0A-F52B5EE34E1A}";"RabbitMQ";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\Erlang\bin\erl.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{35779489-CB84-477C-B831-2529EFA21DEE}";"RabbitMQ";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\Erlang\bin\erl.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5A656881-F93D-4287-BA68-169D056C1361}";"RabbitMQ";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\Erlang\erts-10.1\bin\erl.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1CE9B22B-C9E3-448C-B77C-49AE5BF582C4}";"RabbitMQ";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\Erlang\erts-10.1\bin\erl.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{203DC225-FE7D-438B-8158-3B7EA20A9E01}";"RabbitMQ";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\Erlang\erts-10.1\bin\epmd.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CF8E1479-6A96-43E1-B637-85CAB584966C}";"RabbitMQ";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\Erlang\erts-10.1\bin\epmd.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{0F1B704B-6CDB-4AEA-A57C-450E7658AA73}";"AMQP/TLS";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"5671";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D6B9E1E4-9C1E-4CEC-9D9E-35A4314840DF}";"Erlang Port Mapper Daemon";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"4369";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DC516D1A-015B-4885-835E-9569CEF461AC}";"Erlang Distributed Node";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"25672";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
